NAME;BARCODE;TAXGROUP;NAME1;NAME2
"Т/папір ""Ніжний дотик"" свіжість океана (бірюзова)";4820053851420;Б;01.Туалетний папір;ТМ Ніжний дотик
"Т/папір ""Ніжний дотик"" фруктова свіжість (жовтий)";4820053851451;Б;01.Туалетний папір;ТМ Ніжний дотик
"Т/папір ""Обухів"" 65м";4820003830017;Б;01.Туалетний папір;ТМ
"Т/папір ""РУТА"" Duo Ton 4шт";4820023740228;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" Лайт білий 4шт";4820023742765;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" Софт 10шт білий";4820023743601;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" білий 8шт";4820023740488;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" білий софт 4шт";4820023740044;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" блакитний 4шт аромат";4820023740389;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" персик (жовт) 4шт";4820023740365;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" рожевий 4шт аромат";4820023740341;Б;01.Туалетний папір;ТМ Рута
"Т/папір ""РУТА"" яблуко (зелен) 4шт";4820023740358;Б;01.Туалетний папір;ТМ Рута
Т/папір AХA аромат Квітковий 4шт (червоний);;Б;01.Туалетний папір;ТМ Зева
Т/папір Кохавинка;4820032450033;Б;01.Туалетний папір;ТМ Купава
"ТІ159 Набір для виготовлення надувних кульок "" Диво-Кульки""";4812501031805;Б;07.Дитячі іграшки;ТМ Фенсі
"Тістечко ""7 DAYS"" бісквітне ваніль 30г";5201360790043;Б;06.Рулети Бісквіти;ТМ Севен дейс
"Тістечко ""7 DAYS"" бісквітне ваніль 8шт*30г/Чіпіта/";5201360790548;Б;06.Рулети Бісквіти;ТМ Севен дейс
"Тістечко ""7 DAYS"" бісквітне какао 30г";5201360790081;Б;06.Рулети Бісквіти;ТМ Севен дейс
"Тістечко ""7 DAYS"" бісквітне какао 8шт*30г/Чіпіта/";5201360790371;Б;06.Рулети Бісквіти;ТМ Севен дейс
"Тістечко ""7 DAYS"" бісквітне полуниця 30г";5201360790067;Б;06.Рулети Бісквіти;ТМ Севен дейс
"Тістечко ""7 DAYS"" бісквітне полуниця 8шт*30г/Чіпіта/";5201360790401;Б;06.Рулети Бісквіти;ТМ Севен дейс
"Тістечко ""Іриска"" ваг";210192200000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Абрикосовий рай"" ваг";210192600000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Ананасове"" 75г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Бананове"" 90г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Батончик"",кг";212156000000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Вам"" Еклер 0,75г";212210900000;Б;01.Вагове;ТМ Домашнє свято
"Тістечко ""Вершкове""";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Вишневе"" ,кг";212555000000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Вишневий рай"" 90г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Горіхове"" 100г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Горішок"",кг";211408700000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Дамські пальчики"",кг";210191100000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Донна"",кг";212269400000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Еклер"" заморожене";4820115063884;Б;05.Овочева заморозка;ТМ
"Тістечко ""Елегія"" 100г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Заварне з сирним кремом"" 65г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Заварне"" ,кг";210713200000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Заварне"" 65г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Каравелла"" 100г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Карпати"" 80г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Кокосове"" 120г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Кокосове"",кг";212117900000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Конті"" BisKONTI Молоко-мед 37г";4823012220169;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Конті"" BisKONTI капучіно 34г";4823012220114;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Конті"" BisKONTI крем-брюле 38г";4823012217862;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Конті"" BisKONTI пломбір 34г";4823012217855;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Конті"" BisKONTI шоколадний 34г";4823012232285;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Конті"" Шоколадна насолода 30г";4823012227342;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Конті"" шоколад-горіх 34г";4823012217848;Б;06.Рулети Бісквіти;ТМ Конті
"Тістечко ""Лимонне"" 80г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Любава"",кг";210200000000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Міледі"" 80г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Марципанові підковки"" ,кг";210246000000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Медове"" 95г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Мокачіно""";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Мокко"" 70гр";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Мрія"" 90г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Наполеон"" 100г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Новинка"" 75гр";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Орхідея"",кг";211589200000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Пеньочок"" 75г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Персикове"" 70гр";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Полуничка"" 85г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Пташине молоко"" ваг";210192800000;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Пташине"" 110г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Рафаелло"" 50г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Рошен"" Супер-міні верш/ваніль 38г";4820007243400;Б;06.Рулети Бісквіти;ТМ Рошен
"Тістечко ""Рошен"" Супер-міні ліс ягода 38г";4820007243431;Б;06.Рулети Бісквіти;ТМ Рошен
"Тістечко ""Рошен"" Супер-міні полуниця/крем 38г";4820007243462;Б;06.Рулети Бісквіти;ТМ Рошен
"Тістечко ""Рошен"" Супер-міні шоколад/горіх 38г";4820007243370;Б;06.Рулети Бісквіти;ТМ Рошен
"Тістечко ""Слойка"" 40г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Сюрприз"" 80г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Тірамісу"" 100г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Тірамісу"" 65г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Трубочка-слоєна"" 60г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Фігурне"" 75г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Фігурне"" 75г 8шт";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Фантазія"" 100г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Ферреро"" 50г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Фруктове""  65г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Шоколадне"" 80г";;Б;02.Тістечка;ТМ Гранд
"Тістечко ""Шоколадне"",кг";211982800000;Б;02.Тістечка;ТМ Гранд
Тістечко Заварне з шоколадним кремом 65гр;;Б;02.Тістечка;ТМ Гранд
"Тістечко заварне ""Вишнева спокуса"" 65г";;Б;02.Тістечка;ТМ Гранд
Тістечко крем ваг. 0,900кг;;Б;06.Рулети Бісквіти;ТМ
Тісто галушки 250гр;5997346300039;Б;04.Боршно та вироби з нього;ТМ
"Тісто до бульйону ""АВС""";5997346300329;А;Архів;ТМ
"Тісто до бульйону ""Зерно""";5997346300060;А;Архів;ТМ
"Тісто до бульйону ""Листя""";5997346300213;А;Архів;ТМ
Тісто дріжджове листкове 0,5кг;4820076500909;Б;12.Заморозка;ТМ Федик
Тісто дріжджове листкове 1кг;4820076500602;Б;12.Заморозка;ТМ
Тісто листкове 1кг (6шт) для тортів і тістечок;4820076500763;Б;12.Заморозка;ТМ Федик
Тісто листкове 500г (10шт) для тортів і тістечок;4820076500572;Б;12.Заморозка;ТМ Федик
"Тісто листове ""Dolce Vita"" д/здобних вир.та піцци 450г";4820053200723;Б;05.Овочева заморозка;ТМ Дольче Вта
"Тісто листове ""Династія"" 1кг";4823047003348;Б;12.Заморозка;ТМ Легко
"Тісто листове ""Левада"" 500г";4820054320581;Б;05.Овочева заморозка;ТМ Левада
"Тісто листове ""Тилли"" 1кг";4820054320598;Б;05.Овочева заморозка;ТМ Левада
Тісто листове 500г;4823034400396;Б;05.Овочева заморозка;ТМ Макуха
Тісто листове для пекарні;;Б;Інгридієнти пекарні;ТМ Гранд
"Тісто листове прісне ""Лада"" 500гр";4820072281215;Б;05.Овочева заморозка;ТМ Рудь
Тісто листове прісне 1000г/Лада/;4820072281222;Б;05.Овочева заморозка;ТМ Рудь
Тісто листове, кг;210377000000;Б;04.Кекс, десерти;ТМ Гранд
Тісто листове-дріжджове, кг;212212400000;Б;04.Кекс, десерти;ТМ Гранд
Тісто на круасани;;Б;Інгридієнти пекарні;ТМ Гранд
"Тісто на левеш ""Fine Food"" 200г";5998985530832;Б;00.Імпортні;ТМ Файн Фуд
ТА1033 Набір для ліпки 4 кольори;4820116550185;Б;07.Дитячі іграшки;ТМ Фенсі
"ТА1497 Набір для ліпки ""Неймовірні зачіски""";4812501027914;Б;07.Дитячі іграшки;ТМ Фенсі
"ТА1723 Набір для ліпки ""Маленький кондитер""";4812501025972;Б;07.Дитячі іграшки;ТМ Фенсі
"ТА1797 Набір для розфарбовування кілець ""Кілечки""";4820116550031;Б;07.Дитячі іграшки;ТМ Фенсі
ТА1865 Міні-набір для ліпки;4812501030761;Б;07.Дитячі іграшки;ТМ Фенсі
"ТЕ158 Набір для дівчаток ""Намисто""";4820116550130;Б;07.Дитячі іграшки;ТМ Фенсі
ТП Капучіно 400гр;4008577001211;А;Архів;ТМ
ТПЖ1Д Бетті;4820115324589;Б;07.Дитячі іграшки;ТМ Фенсі
